N;T;Pc;Pm;Selection;Crossover;bestFitness;Time(ms);worstFitness
50;1000;0.600;0.010;Roulette;OnePoint;13561004;51;8293237
50;1000;0.600;0.010;Roulette;OnePoint;13555009;50;8957814
50;1000;0.600;0.010;Roulette;OnePoint;13597823;49;8666766
50;1000;0.600;0.010;Roulette;OnePoint;13536393;49;7641579
50;1000;0.600;0.010;Tournament;TwoPoint;13692887;38;11331109
50;1000;0.600;0.010;Tournament;TwoPoint;13608750;37;11988733
50;1000;0.600;0.010;Tournament;TwoPoint;13692887;37;9928824
50;1000;0.600;0.010;Tournament;TwoPoint;13692887;38;11624683
50;1000;0.600;0.010;Tournament;TwoPoint;13656377;38;11420307
50;1000;0.600;0.010;Roulette;TwoPoint;13683937;48;9434996
50;1000;0.600;0.010;Roulette;TwoPoint;13654201;48;8905994
50;1000;0.600;0.010;Roulette;TwoPoint;13692887;47;8531579
50;1000;0.600;0.010;Roulette;TwoPoint;13529710;48;7928500
50;1000;0.600;0.010;Roulette;TwoPoint;13339883;47;8351914
50;1000;0.600;0.020;Tournament;OnePoint;13644380;42;11113256
50;1000;0.600;0.020;Tournament;OnePoint;13692887;40;11046313
50;1000;0.600;0.020;Tournament;OnePoint;13692887;40;11782386
50;1000;0.600;0.020;Tournament;OnePoint;13667228;39;11566377
50;1000;0.600;0.020;Tournament;OnePoint;13692887;40;11624683
50;1000;0.600;0.020;Roulette;OnePoint;13312256;52;7744568
50;1000;0.600;0.020;Roulette;OnePoint;13484335;51;6757781
50;1000;0.600;0.020;Roulette;OnePoint;13683217;51;8230341
50;1000;0.600;0.020;Roulette;OnePoint;13683217;51;8024515
50;1000;0.600;0.020;Roulette;OnePoint;13561004;51;7332463
50;1000;0.600;0.020;Tournament;TwoPoint;13656377;36;9319456
50;1000;0.600;0.020;Tournament;TwoPoint;13692887;39;11169921
50;1000;0.600;0.020;Tournament;TwoPoint;13692887;39;10826816
50;1000;0.600;0.020;Tournament;TwoPoint;13692887;39;11215618
50;1000;0.600;0.020;Tournament;TwoPoint;13656377;39;10347157
50;1000;0.600;0.020;Roulette;TwoPoint;13626608;51;8512933
50;1000;0.600;0.020;Roulette;TwoPoint;13574577;52;6207100
50;1000;0.600;0.020;Roulette;TwoPoint;13564321;51;7904996
50;1000;0.600;0.020;Roulette;TwoPoint;13606574;51;7485533
50;1000;0.600;0.020;Roulette;TwoPoint;13334395;51;7200207
50;1000;0.600;0.050;Tournament;OnePoint;13585527;44;8428293
50;1000;0.600;0.050;Tournament;OnePoint;13357685;47;8302033
50;1000;0.600;0.050;Tournament;OnePoint;13683217;46;9308565
50;1000;0.600;0.050;Tournament;OnePoint;13692887;47;10116885
50;1000;0.600;0.050;Tournament;OnePoint;13692887;47;7492360
50;1000;0.600;0.050;Roulette;OnePoint;13318855;55;6360969
50;1000;0.600;0.050;Roulette;OnePoint;13624111;58;7991987
50;1000;0.600;0.050;Roulette;OnePoint;13409453;58;7095685
50;1000;0.600;0.050;Roulette;OnePoint;13588153;58;5974071
50;1000;0.600;0.050;Roulette;OnePoint;13620293;57;8444541
50;1000;0.600;0.050;Tournament;TwoPoint;13535371;48;9147414
50;1000;0.600;0.050;Tournament;TwoPoint;13683217;47;10167384
50;1000;0.600;0.050;Tournament;TwoPoint;13546953;48;9375957
50;1000;0.600;0.050;Tournament;TwoPoint;13683217;48;9438676
50;1000;0.600;0.050;Tournament;TwoPoint;13692887;48;9411658
50;1000;0.600;0.050;Roulette;TwoPoint;13604517;57;5341617
50;1000;0.600;0.050;Roulette;TwoPoint;13515314;54;7045024
50;1000;0.600;0.050;Roulette;TwoPoint;13498409;55;7449718
50;1000;0.600;0.050;Roulette;TwoPoint;13517880;56;5969048
50;1000;0.600;0.050;Roulette;TwoPoint;13380031;56;7741460
50;1000;0.600;0.100;Tournament;OnePoint;13389320;54;6193161
50;1000;0.600;0.100;Tournament;OnePoint;13515182;54;8677095
50;1000;0.600;0.100;Tournament;OnePoint;13550484;53;6797183
50;1000;0.600;0.100;Tournament;OnePoint;13476665;54;6386650
50;1000;0.600;0.100;Tournament;OnePoint;13654201;54;8525575
50;1000;0.600;0.100;Roulette;OnePoint;13248123;56;4937206
50;1000;0.600;0.100;Roulette;OnePoint;13462494;59;8314045
50;1000;0.600;0.100;Roulette;OnePoint;13490247;58;8381387
50;1000;0.600;0.100;Roulette;OnePoint;13163697;59;6456210
50;1000;0.600;0.100;Roulette;OnePoint;13365870;59;6215177
50;1000;0.600;0.100;Tournament;TwoPoint;13638943;54;8452473
50;1000;0.600;0.100;Tournament;TwoPoint;13452591;54;9684785
50;1000;0.600;0.100;Tournament;TwoPoint;13674267;54;6419832
50;1000;0.600;0.100;Tournament;TwoPoint;13551619;52;9221436
50;1000;0.600;0.100;Tournament;TwoPoint;13606574;55;6846475
50;1000;0.600;0.100;Roulette;TwoPoint;13503149;59;7162659
50;1000;0.600;0.100;Roulette;TwoPoint;13692887;60;5648729
50;1000;0.600;0.100;Roulette;TwoPoint;13564907;60;7903795
50;1000;0.600;0.100;Roulette;TwoPoint;13428219;58;5943031
50;1000;0.600;0.100;Roulette;TwoPoint;13417559;60;7544397
50;1000;0.700;0.001;Tournament;OnePoint;13612011;34;13612011
50;1000;0.700;0.001;Tournament;OnePoint;13519721;34;12645248
50;1000;0.700;0.001;Tournament;OnePoint;13683937;32;13114517
50;1000;0.700;0.001;Tournament;OnePoint;13644380;33;13644380
50;1000;0.700;0.001;Tournament;OnePoint;13667228;34;11980713
50;1000;0.700;0.001;Roulette;OnePoint;13654201;42;10967507
50;1000;0.700;0.001;Roulette;OnePoint;13083999;41;13005655
50;1000;0.700;0.001;Roulette;OnePoint;13497459;42;12301451
50;1000;0.700;0.001;Roulette;OnePoint;13692887;40;11144723
50;1000;0.700;0.001;Roulette;OnePoint;13476665;42;10937451
50;1000;0.700;0.001;Tournament;TwoPoint;13692887;35;13692887
50;1000;0.700;0.001;Tournament;TwoPoint;13692887;35;13692887
50;1000;0.700;0.001;Tournament;TwoPoint;13636710;34;13636710
50;1000;0.700;0.001;Tournament;TwoPoint;13654201;33;13654201
50;1000;0.700;0.001;Tournament;TwoPoint;13683217;34;13683217
50;1000;0.700;0.001;Roulette;TwoPoint;13575857;43;11653621
50;1000;0.700;0.001;Roulette;TwoPoint;13575857;42;12419626
50;1000;0.700;0.001;Roulette;TwoPoint;13614543;42;11928028
50;1000;0.700;0.001;Roulette;TwoPoint;13484335;42;11955689
50;1000;0.700;0.001;Roulette;TwoPoint;13692887;42;12638907
50;1000;0.700;0.010;Tournament;OnePoint;13692887;35;11782386
50;1000;0.700;0.010;Tournament;OnePoint;13614187;37;11513336
50;1000;0.700;0.010;Tournament;OnePoint;13692887;37;12164241
50;1000;0.700;0.010;Tournament;OnePoint;13656377;38;11745876
50;1000;0.700;0.010;Tournament;OnePoint;13692887;38;13015325
50;1000;0.700;0.010;Roulette;OnePoint;13683217;48;7996355
50;1000;0.700;0.010;Roulette;OnePoint;13683937;47;8859709
50;1000;0.700;0.010;Roulette;OnePoint;13614543;46;9032581
50;1000;0.700;0.010;Roulette;OnePoint;13683217;47;10340366
50;1000;0.700;0.010;Roulette;OnePoint;13674267;47;9670056
50;1000;0.700;0.010;Tournament;TwoPoint;13692887;39;11592036
50;1000;0.700;0.010;Tournament;TwoPoint;13692887;38;11592036
50;1000;0.700;0.010;Tournament;TwoPoint;13692887;38;9905521
50;1000;0.700;0.010;Tournament;TwoPoint;13692887;37;11592036
50;1000;0.700;0.010;Tournament;TwoPoint;13629963;37;11058102
50;1000;0.700;0.010;Roulette;TwoPoint;13597934;50;10301921
50;1000;0.700;0.010;Roulette;TwoPoint;13654201;52;10036907
50;1000;0.700;0.010;Roulette;TwoPoint;13575857;50;9671331
50;1000;0.700;0.010;Roulette;TwoPoint;13104847;49;7066694
50;1000;0.700;0.010;Roulette;TwoPoint;13683217;49;8038475
50;1000;0.700;0.020;Tournament;OnePoint;13692887;38;11624683
50;1000;0.700;0.020;Tournament;OnePoint;13692887;38;10850141
50;1000;0.700;0.020;Tournament;OnePoint;13692887;39;11592036
50;1000;0.700;0.020;Tournament;OnePoint;13629963;40;11719462
50;1000;0.700;0.020;Tournament;OnePoint;13692887;40;12060541
50;1000;0.700;0.020;Roulette;OnePoint;13584745;52;8527757
50;1000;0.700;0.020;Roulette;OnePoint;13683217;51;7483737
50;1000;0.700;0.020;Roulette;OnePoint;13572978;52;6867990
50;1000;0.700;0.020;Roulette;OnePoint;13614543;52;7671652
50;1000;0.700;0.020;Roulette;OnePoint;13692887;52;8058566
50;1000;0.700;0.020;Tournament;TwoPoint;13656377;39;11294599
50;1000;0.700;0.020;Tournament;TwoPoint;13692887;40;10063390
50;1000;0.700;0.020;Tournament;TwoPoint;13692887;40;11046313
50;1000;0.700;0.020;Tournament;TwoPoint;13692887;40;9003973
50;1000;0.700;0.020;Tournament;TwoPoint;13692887;40;11624683
50;1000;0.700;0.020;Roulette;TwoPoint;13575075;53;6336532
50;1000;0.700;0.020;Roulette;TwoPoint;13457002;52;8001859
50;1000;0.700;0.020;Roulette;TwoPoint;13444472;51;8578375
50;1000;0.700;0.020;Roulette;TwoPoint;13683217;51;6117964
50;1000;0.700;0.020;Roulette;TwoPoint;13692887;51;6693964
50;1000;0.700;0.050;Tournament;OnePoint;13683217;46;10772580
50;1000;0.700;0.050;Tournament;OnePoint;13692887;43;10730694
50;1000;0.700;0.050;Tournament;OnePoint;13683217;45;9123231
50;1000;0.700;0.050;Tournament;OnePoint;13692887;46;8828666
50;1000;0.700;0.050;Tournament;OnePoint;13692887;46;9536644
50;1000;0.700;0.050;Roulette;OnePoint;13604045;55;5855620
50;1000;0.700;0.050;Roulette;OnePoint;13604045;54;7107621
50;1000;0.700;0.050;Roulette;OnePoint;13277585;54;5124317
50;1000;0.700;0.050;Roulette;OnePoint;13405991;54;7487863
50;1000;0.700;0.050;Roulette;OnePoint;13683937;54;7766197
50;1000;0.700;0.050;Tournament;TwoPoint;13692887;50;10033068
50;1000;0.700;0.050;Tournament;TwoPoint;13692887;49;8537388
50;1000;0.700;0.050;Tournament;TwoPoint;13692887;50;9738474
50;1000;0.700;0.050;Tournament;TwoPoint;13692887;49;8242475
50;1000;0.700;0.050;Tournament;TwoPoint;13692887;48;9514162
50;1000;0.700;0.050;Roulette;TwoPoint;13674267;56;4934859
50;1000;0.700;0.050;Roulette;TwoPoint;13421026;57;3788697
50;1000;0.700;0.050;Roulette;TwoPoint;13321167;55;3648788
50;1000;0.700;0.050;Roulette;TwoPoint;13418353;56;5336475
50;1000;0.700;0.050;Roulette;TwoPoint;13419314;56;3619997
50;1000;0.700;0.100;Tournament;OnePoint;13454014;52;8179300
50;1000;0.700;0.100;Tournament;OnePoint;13484335;53;7976464
50;1000;0.700;0.100;Tournament;OnePoint;13434888;55;6991983
50;1000;0.700;0.100;Tournament;OnePoint;13654201;54;7448460
50;1000;0.700;0.100;Tournament;OnePoint;13616938;54;6467537
50;1000;0.700;0.100;Roulette;OnePoint;13576269;60;7799495
50;1000;0.700;0.100;Roulette;OnePoint;13515314;55;7604397
50;1000;0.700;0.100;Roulette;OnePoint;13517419;59;7803667
50;1000;0.700;0.100;Roulette;OnePoint;13553212;59;4908569
50;1000;0.700;0.100;Roulette;OnePoint;13353226;60;5074951
50;1000;0.700;0.100;Tournament;TwoPoint;13575857;54;7901237
50;1000;0.700;0.100;Tournament;TwoPoint;13692887;54;8698933
50;1000;0.700;0.100;Tournament;TwoPoint;13575075;54;7622875
50;1000;0.700;0.100;Tournament;TwoPoint;13464763;54;8088094
50;1000;0.700;0.100;Tournament;TwoPoint;13411306;54;7346066
50;1000;0.700;0.100;Roulette;TwoPoint;13592051;61;3095297
50;1000;0.700;0.100;Roulette;TwoPoint;13162957;59;5583212
50;1000;0.700;0.100;Roulette;TwoPoint;13451140;58;6791895
50;1000;0.700;0.100;Roulette;TwoPoint;13370302;59;9364601
50;1000;0.700;0.100;Roulette;TwoPoint;13557086;59;8650717
50;1000;0.800;0.001;Tournament;OnePoint;13614187;36;13614187
50;1000;0.800;0.001;Tournament;OnePoint;13692887;34;13692887
50;1000;0.800;0.001;Tournament;OnePoint;13484335;35;12905183
50;1000;0.800;0.001;Tournament;OnePoint;13683937;35;13683937
50;1000;0.800;0.001;Tournament;OnePoint;13546438;36;12223965
50;1000;0.800;0.001;Roulette;OnePoint;13405991;42;11199001
50;1000;0.800;0.001;Roulette;OnePoint;13484335;43;11316939
50;1000;0.800;0.001;Roulette;OnePoint;13654201;43;12604039
50;1000;0.800;0.001;Roulette;OnePoint;13575857;42;12897513
50;1000;0.800;0.001;Roulette;OnePoint;13683217;42;11763766
50;1000;0.800;0.001;Tournament;TwoPoint;13683937;35;11773436
50;1000;0.800;0.001;Tournament;TwoPoint;13606941;34;13606941
50;1000;0.800;0.001;Tournament;TwoPoint;13592051;33;13592051
50;1000;0.800;0.001;Tournament;TwoPoint;13692887;34;13692887
50;1000;0.800;0.001;Tournament;TwoPoint;13692887;34;13692887
50;1000;0.800;0.001;Roulette;TwoPoint;13683217;41;13005655
50;1000;0.800;0.001;Roulette;TwoPoint;13555009;42;12707581
50;1000;0.800;0.001;Roulette;TwoPoint;13555009;41;12504847
50;1000;0.800;0.001;Roulette;TwoPoint;13183191;42;11194346
50;1000;0.800;0.001;Roulette;TwoPoint;13183191;41;12350059
50;1000;0.800;0.010;Tournament;OnePoint;13583789;35;11515585
50;1000;0.800;0.010;Tournament;OnePoint;13614187;36;11545983
50;1000;0.800;0.010;Tournament;OnePoint;13692887;34;11782386
50;1000;0.800;0.010;Tournament;OnePoint;13692887;36;11592036
50;1000;0.800;0.010;Tournament;OnePoint;13692887;36;11839325
50;1000;0.800;0.010;Roulette;OnePoint;13654201;40;9953478
50;1000;0.800;0.010;Roulette;OnePoint;13621849;47;10417334
50;1000;0.800;0.010;Roulette;OnePoint;13519590;47;10356170
50;1000;0.800;0.010;Roulette;OnePoint;13654201;47;9633243
50;1000;0.800;0.010;Roulette;OnePoint;13621849;47;10180534
50;1000;0.800;0.010;Tournament;TwoPoint;13692887;37;11782386
50;1000;0.800;0.010;Tournament;TwoPoint;13692887;37;10914474
50;1000;0.800;0.010;Tournament;TwoPoint;13692887;35;11839325
50;1000;0.800;0.010;Tournament;TwoPoint;13692887;35;11624683
50;1000;0.800;0.010;Tournament;TwoPoint;13692887;36;11782386
50;1000;0.800;0.010;Roulette;TwoPoint;13575075;50;9665092
50;1000;0.800;0.010;Roulette;TwoPoint;13654201;48;5660595
50;1000;0.800;0.010;Roulette;TwoPoint;13683217;48;7791290
50;1000;0.800;0.010;Roulette;TwoPoint;13654201;47;10134837
50;1000;0.800;0.010;Roulette;TwoPoint;13692887;47;10462707
50;1000;0.800;0.020;Tournament;OnePoint;13692887;39;9771121
50;1000;0.800;0.020;Tournament;OnePoint;13692887;39;11124890
50;1000;0.800;0.020;Tournament;OnePoint;13692887;39;10310679
50;1000;0.800;0.020;Tournament;OnePoint;13692887;39;11660710
50;1000;0.800;0.020;Tournament;OnePoint;13692887;39;11839325
50;1000;0.800;0.020;Roulette;OnePoint;13654201;51;8454551
50;1000;0.800;0.020;Roulette;OnePoint;13551619;50;8963584
50;1000;0.800;0.020;Roulette;OnePoint;13566036;51;9150434
50;1000;0.800;0.020;Roulette;OnePoint;13588264;50;7811319
50;1000;0.800;0.020;Roulette;OnePoint;13304071;50;5513576
50;1000;0.800;0.020;Tournament;TwoPoint;13692887;42;11592036
50;1000;0.800;0.020;Tournament;TwoPoint;13692887;35;10949254
50;1000;0.800;0.020;Tournament;TwoPoint;13667228;40;10452585
50;1000;0.800;0.020;Tournament;TwoPoint;13692887;40;10477726
50;1000;0.800;0.020;Tournament;TwoPoint;13606221;40;11773083
50;1000;0.800;0.020;Roulette;TwoPoint;13692887;51;6310540
50;1000;0.800;0.020;Roulette;TwoPoint;13525701;50;8346598
50;1000;0.800;0.020;Roulette;TwoPoint;13692887;50;8881101
50;1000;0.800;0.020;Roulette;TwoPoint;13282062;51;8806802
50;1000;0.800;0.020;Roulette;TwoPoint;13624111;51;8245432
50;1000;0.800;0.050;Tournament;OnePoint;13692887;45;10092090
50;1000;0.800;0.050;Tournament;OnePoint;13692887;45;8653851
50;1000;0.800;0.050;Tournament;OnePoint;13692887;46;10629775
50;1000;0.800;0.050;Tournament;OnePoint;13692887;46;9418309
50;1000;0.800;0.050;Tournament;OnePoint;13692887;45;7995020
50;1000;0.800;0.050;Roulette;OnePoint;13504917;56;4341607
50;1000;0.800;0.050;Roulette;OnePoint;13482304;56;5745306
50;1000;0.800;0.050;Roulette;OnePoint;13629963;55;7028014
50;1000;0.800;0.050;Roulette;OnePoint;13347948;55;4689907
50;1000;0.800;0.050;Roulette;OnePoint;13536238;55;7456682
50;1000;0.800;0.050;Tournament;TwoPoint;13692887;46;9248807
50;1000;0.800;0.050;Tournament;TwoPoint;13692887;46;8848403
50;1000;0.800;0.050;Tournament;TwoPoint;13692887;46;11316939
50;1000;0.800;0.050;Tournament;TwoPoint;13692887;46;10253740
50;1000;0.800;0.050;Tournament;TwoPoint;13692887;46;9084999
50;1000;0.800;0.050;Roulette;TwoPoint;13654201;55;6667199
50;1000;0.800;0.050;Roulette;TwoPoint;13454998;55;7503446
50;1000;0.800;0.050;Roulette;TwoPoint;13509359;54;6197058
50;1000;0.800;0.050;Roulette;TwoPoint;13490247;55;7994704
50;1000;0.800;0.050;Roulette;TwoPoint;13585527;55;5196649
50;1000;0.800;0.100;Tournament;OnePoint;13614543;58;7152218
50;1000;0.800;0.100;Tournament;OnePoint;13683217;57;8143723
50;1000;0.800;0.100;Tournament;OnePoint;13486082;57;7077142
50;1000;0.800;0.100;Tournament;OnePoint;13674267;56;8007525
50;1000;0.800;0.100;Tournament;OnePoint;13555009;56;8199296
50;1000;0.800;0.100;Roulette;OnePoint;13614187;59;6527436
50;1000;0.800;0.100;Roulette;OnePoint;13517419;62;8415199
50;1000;0.800;0.100;Roulette;OnePoint;13481140;58;6775668
50;1000;0.800;0.100;Roulette;OnePoint;13392776;60;5428675
50;1000;0.800;0.100;Roulette;OnePoint;13551209;60;6595786
50;1000;0.800;0.100;Tournament;TwoPoint;13614543;54;9026456
50;1000;0.800;0.100;Tournament;TwoPoint;13517419;55;8469403
50;1000;0.800;0.100;Tournament;TwoPoint;13674267;55;7889616
50;1000;0.800;0.100;Tournament;TwoPoint;13612011;55;7421729
50;1000;0.800;0.100;Tournament;TwoPoint;13555009;55;9769355
50;1000;0.800;0.100;Roulette;TwoPoint;13581493;59;4460243
50;1000;0.800;0.100;Roulette;TwoPoint;13507029;61;6059168
50;1000;0.800;0.100;Roulette;TwoPoint;13517545;60;7653004
50;1000;0.800;0.100;Roulette;TwoPoint;13549316;59;6618864
50;1000;0.800;0.100;Roulette;TwoPoint;13468349;60;4808063
50;1000;0.900;0.001;Tournament;OnePoint;13674267;35;13674267
50;1000;0.900;0.001;Tournament;OnePoint;13692887;40;13692887
50;1000;0.900;0.001;Tournament;OnePoint;13549407;38;12970255
50;1000;0.900;0.001;Tournament;OnePoint;13599080;37;13599080
50;1000;0.900;0.001;Tournament;OnePoint;13609512;36;12230187
50;1000;0.900;0.001;Roulette;OnePoint;13420287;41;13351613
50;1000;0.900;0.001;Roulette;OnePoint;13654201;43;12056881
50;1000;0.900;0.001;Roulette;OnePoint;13316469;42;11405968
50;1000;0.900;0.001;Roulette;OnePoint;13277783;41;11176932
50;1000;0.900;0.001;Roulette;OnePoint;13683217;41;10904804
50;1000;0.900;0.001;Tournament;TwoPoint;13692887;36;13614543
50;1000;0.900;0.001;Tournament;TwoPoint;13654201;35;13654201
50;1000;0.900;0.001;Tournament;TwoPoint;13683217;35;13683217
50;1000;0.900;0.001;Tournament;TwoPoint;13692887;32;13114517
50;1000;0.900;0.001;Tournament;TwoPoint;13423296;34;13423296
50;1000;0.900;0.001;Roulette;TwoPoint;13654201;40;11082340
50;1000;0.900;0.001;Roulette;TwoPoint;13405991;45;11895297
50;1000;0.900;0.001;Roulette;TwoPoint;13183191;43;11046313
50;1000;0.900;0.001;Roulette;TwoPoint;13585527;44;11731965
50;1000;0.900;0.001;Roulette;TwoPoint;13654201;44;11223749
50;1000;0.900;0.010;Tournament;OnePoint;13588269;37;11734707
50;1000;0.900;0.010;Tournament;OnePoint;13692887;35;10914474
50;1000;0.900;0.010;Tournament;OnePoint;13692887;36;11782386
50;1000;0.900;0.010;Tournament;OnePoint;13692887;37;12006372
50;1000;0.900;0.010;Tournament;OnePoint;13692887;37;11624683
50;1000;0.900;0.010;Roulette;OnePoint;13405991;46;8952862
50;1000;0.900;0.010;Roulette;OnePoint;13393089;46;6901572
50;1000;0.900;0.010;Roulette;OnePoint;13605593;44;8592429
50;1000;0.900;0.010;Roulette;OnePoint;13466546;47;8895565
50;1000;0.900;0.010;Roulette;OnePoint;13683217;47;7555077
50;1000;0.900;0.010;Tournament;TwoPoint;13656377;36;11555526
50;1000;0.900;0.010;Tournament;TwoPoint;13596224;33;11685723
50;1000;0.900;0.010;Tournament;TwoPoint;13692887;35;11592036
50;1000;0.900;0.010;Tournament;TwoPoint;13692887;36;11624683
50;1000;0.900;0.010;Tournament;TwoPoint;13629963;36;10000466
50;1000;0.900;0.010;Roulette;TwoPoint;13692887;48;9546478
50;1000;0.900;0.010;Roulette;TwoPoint;13654201;48;7296637
50;1000;0.900;0.010;Roulette;TwoPoint;13575857;45;10672133
50;1000;0.900;0.010;Roulette;TwoPoint;13495903;47;10361214
50;1000;0.900;0.010;Roulette;TwoPoint;13604375;48;9688307
50;1000;0.900;0.020;Tournament;OnePoint;13692887;38;11624683
50;1000;0.900;0.020;Tournament;OnePoint;13692887;38;11592036
50;1000;0.900;0.020;Tournament;OnePoint;13692887;39;11592036
50;1000;0.900;0.020;Tournament;OnePoint;13692887;39;11592036
50;1000;0.900;0.020;Tournament;OnePoint;13692887;39;11248265
50;1000;0.900;0.020;Roulette;OnePoint;13683217;51;3914757
50;1000;0.900;0.020;Roulette;OnePoint;13476665;54;7502589
50;1000;0.900;0.020;Roulette;OnePoint;13465715;54;6396435
50;1000;0.900;0.020;Roulette;OnePoint;13585527;53;7202647
50;1000;0.900;0.020;Roulette;OnePoint;13587703;52;7129553
50;1000;0.900;0.020;Tournament;TwoPoint;13629963;40;10000466
50;1000;0.900;0.020;Tournament;TwoPoint;13692887;40;9681535
50;1000;0.900;0.020;Tournament;TwoPoint;13692887;40;11760981
50;1000;0.900;0.020;Tournament;TwoPoint;13692887;39;11624683
50;1000;0.900;0.020;Tournament;TwoPoint;13692887;39;11161763
50;1000;0.900;0.020;Roulette;TwoPoint;13385519;50;6319272
50;1000;0.900;0.020;Roulette;TwoPoint;13553212;49;8104375
50;1000;0.900;0.020;Roulette;TwoPoint;13586921;49;5157899
50;1000;0.900;0.020;Roulette;TwoPoint;13415661;49;6913669
50;1000;0.900;0.020;Roulette;TwoPoint;13692887;50;8799193
50;1000;0.900;0.050;Tournament;OnePoint;13692887;44;9928824
50;1000;0.900;0.050;Tournament;OnePoint;13692887;45;10567047
50;1000;0.900;0.050;Tournament;OnePoint;13692887;45;11159507
50;1000;0.900;0.050;Tournament;OnePoint;13692887;44;11324529
50;1000;0.900;0.050;Tournament;OnePoint;13692887;45;9955248
50;1000;0.900;0.050;Roulette;OnePoint;13575075;58;7359168
50;1000;0.900;0.050;Roulette;OnePoint;13321095;56;8155939
50;1000;0.900;0.050;Roulette;OnePoint;13599445;55;5073823
50;1000;0.900;0.050;Roulette;OnePoint;13250490;56;5566960
50;1000;0.900;0.050;Roulette;OnePoint;13496799;56;5160182
50;1000;0.900;0.050;Tournament;TwoPoint;13692887;44;9523832
50;1000;0.900;0.050;Tournament;TwoPoint;13692887;44;10096037
50;1000;0.900;0.050;Tournament;TwoPoint;13692887;45;8866336
50;1000;0.900;0.050;Tournament;TwoPoint;13692887;43;11574395
50;1000;0.900;0.050;Tournament;TwoPoint;13692887;45;10404020
50;1000;0.900;0.050;Roulette;TwoPoint;13536956;61;6977182
50;1000;0.900;0.050;Roulette;TwoPoint;13405891;57;4183456
